#{"t_start": 1734312558.9648366, "env_id": "LunarLander-v3"}
r,l,t
269.766367,286,2271.367397
70.848793,217,2271.508978
282.59105,291,2271.720909
242.870875,261,2271.916992
256.597442,259,2272.114375
282.454095,244,2273.079601
281.100597,287,2273.329121
277.604586,288,2273.54986
58.62456,231,2273.703429
254.049818,270,2273.892899
277.772686,283,2274.091347
243.438093,241,2274.273463
273.68641,286,2274.487765
227.322671,248,2275.454022
260.134037,280,2275.659109
275.327962,247,2275.856017
266.740754,262,2276.066827
276.718005,279,2276.278121
275.115359,251,2276.464447
267.082848,267,2276.660525
247.913989,253,2276.847275
262.671143,245,2277.813465
272.048331,250,2278.00285
291.830009,279,2278.205127
181.581314,1000,2279.40193
256.325065,260,2279.600777
279.640785,241,2280.561774
269.655905,264,2280.753791
267.811202,273,2280.976548
262.951246,247,2281.153987
160.511551,1000,2282.24549
216.375126,320,2283.306887
262.34538,243,2283.492504
275.517064,290,2283.69371
275.593193,237,2283.867546
232.103153,265,2284.055057
251.096093,260,2284.246595
286.718034,241,2284.412329
229.777924,256,2284.588148
262.605194,254,2285.550495
277.148572,279,2285.75505
277.946593,290,2285.967642
274.683449,264,2286.149987
278.349456,255,2286.354054
244.36291,291,2286.585703
283.249413,274,2286.794971
273.051888,258,2287.778193
271.46929,259,2287.981462
276.192604,257,2288.158385
255.012161,258,2288.342806
260.429042,245,2288.516396
263.092069,249,2288.718507
257.468679,266,2288.910457
256.828506,243,2289.097507
294.110223,314,2290.106741
240.911822,267,2290.315885
271.528221,239,2290.500566
272.698645,278,2290.694596
289.606747,276,2290.90751
296.083342,247,2291.086886
303.932177,316,2291.316013
290.667317,271,2291.502573
293.67643,282,2292.47694
252.987053,290,2292.688154
284.024312,262,2292.882731
286.818986,261,2293.085603
228.35362,252,2293.270725
257.8829,623,2293.867242
292.811484,276,2294.821176
285.179682,248,2295.007121
281.167996,278,2295.221972
269.781504,246,2295.398226
292.100248,254,2295.605045
309.191385,272,2295.813184
281.644165,281,2296.005158
275.941729,257,2296.185893
252.100578,262,2297.168254
255.503105,258,2297.358966
297.374131,278,2297.561853
283.689489,264,2297.741588
269.42121,292,2297.957219
239.591076,251,2298.126613
298.362252,255,2298.324066
286.066254,261,2299.286674
297.041738,262,2299.473869
260.249622,258,2299.663289
277.687653,291,2299.891855
300.48293,293,2300.12269
276.59452,252,2300.294316
283.589896,254,2300.486753
285.002445,267,2300.681724
273.08696,272,2301.669545
291.585785,303,2301.898455
295.261665,256,2302.091417
288.149137,286,2302.313083
297.060778,258,2302.508147
254.213423,263,2302.727502
274.756749,243,2302.904805
263.329271,271,2303.098099
250.697629,241,2304.056424
260.908491,249,2304.232156
67.101405,195,2304.363323
300.014594,252,2304.555882
269.493781,242,2304.728279
299.457672,267,2304.92865
291.383506,256,2305.116413
252.694349,272,2305.353586
294.227331,264,2306.327193
119.419786,1000,2307.324159
74.278988,202,2307.457597
56.965677,204,2307.594062
270.679128,277,2307.800837
260.851731,262,2308.773274
251.710423,260,2308.975581
260.169616,259,2309.17486
267.102513,253,2309.361884
300.4638,312,2309.597228
257.583777,270,2309.788906
294.268994,256,2309.969874
280.020106,257,2310.161555
268.314001,280,2311.154729
297.200758,263,2311.348725
276.824858,278,2311.553843
255.583922,341,2311.834971
290.862686,277,2312.051174
229.364403,250,2312.226139
261.326837,250,2312.410863
266.501778,257,2313.371194
244.099813,257,2313.571184
297.72706,306,2313.803983
287.413364,269,2314.00528
271.358498,284,2314.214008
250.639493,261,2314.407732
273.892608,282,2314.611847
260.932522,288,2314.841718
265.5462,299,2315.841295
252.377872,236,2316.012832
274.543253,230,2316.179753
295.401065,274,2316.376035
257.322537,256,2316.571255
260.18575,248,2316.749066
260.843323,274,2316.950042
299.476442,325,2317.987018
285.523044,245,2318.162816
299.312489,289,2318.368965
275.124258,246,2318.562182
275.401752,280,2318.801123
267.770648,244,2318.984541
237.169684,243,2319.14818
240.294818,273,2319.359045
226.047449,248,2320.299367
277.285491,240,2320.483479
278.964343,271,2320.675109
268.372642,238,2320.840036
299.681933,305,2321.063456
270.343906,272,2321.260025
278.571497,284,2321.471527
263.759797,247,2321.654698
273.508965,236,2322.590972
262.728041,277,2322.792309
301.122111,248,2322.985582
257.477578,286,2323.197839
283.236465,270,2323.404369
273.995282,252,2323.586085
255.625297,249,2323.766376
287.714151,285,2323.961285
128.55641,1000,2325.644641
259.676969,235,2325.824876
231.759945,254,2326.00779
286.785279,259,2326.209563
290.613754,272,2326.414409
290.135484,266,2327.385082
276.996736,272,2327.589155
294.81711,291,2327.836297
290.506321,270,2328.024292
186.050737,1000,2328.913338
274.812556,232,2329.856051
236.046314,256,2330.044768
228.20714,268,2330.235149
275.114049,282,2330.448026
278.661544,242,2330.638949
264.646765,263,2330.850181
245.920171,237,2331.020969
255.041972,264,2331.206148
287.521419,286,2332.20396
257.974235,250,2332.384109
268.293576,249,2332.553535
260.715678,236,2332.720022
272.02809,239,2332.897886
250.894612,259,2333.082157
253.144346,273,2333.268919
300.280037,250,2333.464481
269.324127,245,2334.405164
256.739331,235,2334.581585
288.821371,281,2334.77709
260.22917,270,2334.975559
301.153859,302,2335.206488
271.795669,281,2335.421064
269.435799,235,2335.592933
260.879772,248,2335.782255
280.172872,252,2336.756205
277.818993,246,2336.940427
233.758708,254,2337.120026
306.194704,287,2337.338574
269.236198,233,2337.508177
259.891645,258,2337.689088
252.478245,267,2337.871191
267.742523,264,2338.064436
294.033791,278,2339.06153
277.962685,276,2339.252032
268.35919,237,2339.416082
266.091475,233,2339.589799
290.146321,274,2339.812496
264.489148,249,2339.988727
165.625103,1000,2341.669895
291.426885,260,2341.868994
285.413656,290,2342.068388
257.087803,274,2342.271775
243.835434,245,2342.455389
304.559129,280,2342.646976
243.0236,247,2343.590469
230.618717,242,2343.770548
302.007475,294,2343.989678
251.983745,257,2344.181659
254.688957,270,2344.373642
254.757887,267,2344.570569
287.901339,257,2344.750966
295.23324,294,2344.951742
256.512141,232,2345.897643
284.705902,253,2346.089025
290.55365,286,2346.278196
303.461769,302,2346.503014
274.077956,259,2346.698424
176.926242,1000,2348.440882
253.600445,278,2348.65538
304.995993,277,2348.870371
239.511063,263,2349.05714
270.391352,270,2349.261173
256.768657,244,2349.436614
268.310502,285,2349.641886
267.024918,255,2349.844461
259.104645,249,2350.804753
263.214332,253,2350.988895
288.142925,283,2351.202122
287.959775,265,2351.400661
265.972809,236,2351.568627
230.612828,250,2351.750503
291.905417,261,2351.950691
274.770173,239,2352.131243
280.030682,272,2353.087612
252.143412,268,2353.274834
275.371334,266,2353.467044
285.845798,317,2353.732716
277.657446,267,2353.919191
268.146697,284,2354.134529
294.951742,250,2354.326879
301.917089,280,2355.301911
226.205313,249,2355.478399
278.731875,281,2355.673722
276.668867,261,2355.894576
269.63425,274,2356.090793
272.787165,291,2356.303801
244.685157,267,2356.491651
271.847232,295,2356.71077
272.811331,242,2357.667664
258.38759,289,2357.908868
292.24308,266,2358.118574
234.411605,266,2358.309648
279.282888,275,2358.496281
239.042713,279,2358.722657
268.32593,284,2358.939592
260.621119,283,2359.941721
256.037173,254,2360.121623
303.958782,259,2360.320194
259.097642,233,2360.48811
292.693603,287,2360.698242
267.229918,252,2360.874635
290.278775,251,2361.051488
256.693543,281,2361.257149
247.28037,250,2362.223935
264.099971,238,2362.393705
297.176049,283,2362.595325
268.445042,281,2362.808387
306.619723,256,2362.998041
273.401202,294,2363.197832
283.895726,260,2363.392425
239.293188,252,2363.571589
243.695418,264,2364.533316
179.083954,1000,2365.774033
226.689499,246,2365.945256
271.677212,279,2366.140358
292.285577,251,2366.329446
285.207805,283,2367.301158
239.751268,261,2367.491986
268.547431,270,2367.706511
61.49734,189,2367.838768
278.642463,279,2368.04368
242.608021,250,2368.232643
261.609365,278,2368.45345
250.182455,244,2368.631343
232.172129,246,2369.580463
295.296153,268,2369.781276
252.564807,246,2369.962617
288.993232,292,2370.176144
247.673878,252,2370.36588
57.487688,194,2370.498309
263.330596,245,2370.67994
272.775853,275,2370.878375
278.180933,244,2371.832066
274.135966,283,2372.041121
304.585039,259,2372.242355
291.615751,250,2372.435455
55.606464,195,2372.567239
305.163557,308,2372.78044
132.764373,1000,2374.549067
267.588037,263,2374.75848
288.111366,258,2374.949382
261.387026,269,2375.142629
290.766793,286,2375.345518
272.195264,283,2375.560063
297.710859,241,2375.74134
282.688321,276,2376.71843
266.94985,264,2376.908226
271.598439,238,2377.083208
269.168091,248,2377.273913
272.711905,248,2377.455186
259.533763,271,2377.652854
260.790042,247,2377.850102
283.233931,247,2378.027501
259.73723,253,2378.987426
290.146805,293,2379.199111
231.169023,251,2379.373038
277.229669,350,2379.654318
285.18789,253,2379.830271
259.000554,249,2380.012987
240.150437,255,2380.186989
285.766425,280,2381.155219
297.410339,257,2381.347076
276.906429,235,2381.513538
273.500779,232,2381.678814
274.913809,265,2381.876913
282.590577,274,2382.075031
277.554549,270,2382.264402
281.498229,282,2382.48962
284.851758,250,2383.661945
260.398167,276,2383.874158
292.785875,249,2384.061748
295.824565,271,2384.251779
248.174594,241,2384.419234
283.466166,252,2384.608386
264.508228,263,2384.799306
300.017116,242,2384.981652
286.275808,277,2385.932717
302.775419,287,2386.140073
145.842656,1000,2387.438803
245.045685,241,2387.611485
247.471983,258,2387.792434
282.422332,242,2388.738442
262.193471,259,2388.937235
277.151816,259,2389.137791
271.471082,263,2389.331143
287.560677,272,2389.533219
280.217022,236,2389.709341
272.251753,248,2389.895892
289.510119,250,2390.077336
296.17318,253,2391.06847
292.522513,280,2391.273053
241.697319,248,2391.456087
275.555548,251,2391.643355
265.948089,278,2391.865902
276.483589,298,2392.097985
283.693556,242,2392.264415
261.59072,274,2392.458991
262.261601,241,2393.416833
265.250924,256,2393.600533
297.038651,291,2393.800725
283.801991,261,2393.987293
243.88911,258,2394.171538
276.575918,262,2394.351578
282.674376,260,2394.540279
283.236793,242,2394.71792
254.379758,267,2395.69282
270.695772,230,2395.862309
253.603488,256,2396.041227
278.762863,282,2396.279864
275.075081,231,2396.456693
241.036363,244,2396.628102
273.246757,265,2396.827085
289.772186,273,2397.011658
255.317347,264,2397.964587
272.215726,258,2398.141856
302.784608,255,2398.314586
244.976072,256,2398.505389
279.033206,268,2398.708604
253.868714,245,2398.880622
278.689633,257,2399.086786
301.96322,260,2399.274938
39.419756,183,2400.164949
237.327126,243,2400.330629
251.925963,241,2400.50123
274.592148,260,2400.698569
298.191707,240,2400.89173
243.311654,238,2401.064028
63.512898,192,2401.195786
297.063241,286,2401.385195
282.249534,281,2402.367239
261.424363,245,2402.562413
282.06176,280,2402.752473
274.162816,270,2402.943827
283.421594,264,2403.129992
256.847024,249,2403.309115
274.233981,251,2403.497595
295.40361,279,2403.712847
279.144048,282,2404.734508
290.591811,262,2404.955344
73.881681,196,2405.097023
261.527995,249,2405.293466
264.276062,256,2405.464706
279.325704,249,2405.658595
242.759614,239,2405.82777
243.57923,247,2406.015535
251.276255,237,2406.9628
262.229552,241,2407.128758
295.118813,283,2407.330133
174.483147,1000,2408.367694
262.536219,255,2408.57096
239.864716,264,2409.541354
250.346449,277,2409.751163
295.329334,257,2409.930305
290.524021,290,2410.156581
292.177838,233,2410.328474
281.027005,244,2410.494287
41.331242,185,2410.62666
258.847892,245,2410.811016
263.76542,243,2410.989382
251.430926,242,2411.938518
296.629438,254,2412.116423
273.277302,270,2412.319628
263.118669,250,2412.494457
299.358616,247,2412.692693
241.90736,246,2412.864741
245.129532,262,2413.072506
267.631908,276,2413.26435
176.839722,1000,2414.825767
280.458747,251,2415.004828
276.489473,224,2415.161257
283.448108,269,2415.358907
267.866877,225,2415.516413
274.248327,275,2416.483714
277.315105,252,2416.664438
261.409825,277,2416.879707
285.524011,288,2417.092461
282.39376,249,2417.270008
297.63152,271,2417.477022
255.573934,241,2417.667689
265.719632,273,2417.865717
277.750789,264,2418.814164
277.063106,246,2418.995616
286.611354,245,2419.187587
251.414319,258,2419.382676
293.21817,270,2419.565315
293.10097,284,2419.764536
305.162161,289,2419.979382
279.930985,278,2420.979379
170.00055,1000,2422.190696
141.057061,1000,2424.233129
314.894519,295,2424.444262
281.003889,234,2424.628646
281.638681,249,2424.804659
269.635374,243,2424.986689
285.41358,263,2425.191116
239.172825,239,2425.362996
257.504827,254,2425.556535
284.720037,279,2426.545008
247.027615,249,2426.722979
292.495099,272,2426.933404
275.869203,266,2427.123437
294.972806,299,2427.33966
281.720768,267,2427.532583
287.730357,281,2427.745348
265.437107,271,2427.93827
153.521491,1000,2429.611766
234.067383,239,2429.782
286.079409,241,2429.959068
293.930805,237,2430.130034
282.914625,254,2430.314082
246.449488,255,2431.264426
286.175778,265,2431.45029
243.216823,286,2431.662636
256.487157,239,2431.843786
249.428375,254,2432.016519
256.742812,254,2432.200007
308.887446,261,2432.404322
289.996875,282,2432.614993
252.301618,260,2433.567858
287.716011,270,2433.775644
292.656238,245,2433.956459
275.312858,268,2434.141719
269.293739,242,2434.312771
292.782105,280,2434.522682
255.288028,247,2434.696495
264.213929,239,2434.868114
252.013074,240,2435.808206
257.936663,266,2436.014271
263.978572,263,2436.202077
299.806764,279,2436.399167
287.134649,245,2436.583525
69.97657,211,2436.722318
302.152319,311,2436.954261
270.601033,267,2437.147588
162.466558,1000,2438.94321
286.698471,265,2439.124765
256.237946,241,2439.296826
269.137911,250,2439.499615
272.348553,276,2439.697263
271.949253,238,2440.646693
281.877349,252,2440.841985
291.932434,274,2441.050422
297.25583,250,2441.241748
307.332255,302,2441.487754
38.498102,207,2441.622726
282.217798,256,2441.824176
252.152601,233,2441.989717
278.934103,278,2442.997452
53.104865,193,2443.128085
287.062904,285,2443.345752
265.48894,477,2443.809381
251.33238,258,2443.998132
281.106221,262,2444.179369
294.90569,294,2444.413351
280.684084,280,2445.385136
228.844618,231,2445.544822
243.572107,240,2445.71026
267.060449,252,2445.892413
244.504036,249,2446.077863
276.608171,256,2446.263978
260.380631,221,2446.409891
300.566447,254,2446.590808
289.34526,262,2447.558382
253.347879,246,2447.731484
303.080039,265,2447.921187
300.424176,303,2448.153641
233.699152,247,2448.329374
241.870362,270,2448.515702
15.419262,218,2448.65793
258.264435,259,2448.856257
253.130102,230,2449.835174
282.0934,292,2450.042789
270.613037,241,2450.210753
271.385906,234,2450.377951
274.615345,263,2450.557379
132.292699,1000,2451.668704
288.347839,264,2452.639111
284.285198,227,2452.802931
275.705727,233,2452.964038
152.444226,1000,2453.952251
259.747828,240,2454.133095
298.583396,271,2455.098002
268.705829,271,2455.288281
271.817629,264,2455.481081
267.47304,279,2455.686576
256.488468,242,2455.855448
275.953016,283,2456.050796
175.147713,1000,2457.809859
299.324299,277,2458.020556
264.920216,243,2458.200406
278.699399,232,2458.378089
239.774533,235,2458.544832
266.474386,241,2458.717209
273.798188,273,2458.923505
298.072717,244,2459.889194
275.919369,238,2460.05096
309.232969,302,2460.285098
246.361342,235,2460.451556
258.312159,269,2460.641177
279.520946,244,2460.805163
252.264845,254,2460.996594
264.272784,254,2461.186217
275.368606,263,2462.153851
277.020018,251,2462.336313
283.925879,240,2462.515855
249.733236,246,2462.698981
298.034365,268,2462.89512
266.320886,269,2463.077149
273.090546,235,2463.245368
249.907242,252,2463.423176
244.298196,245,2464.362874
278.88839,278,2464.55097
271.380113,279,2464.757535
160.445028,1000,2465.905093
270.534488,285,2466.097792
255.744104,271,2467.053071
265.586936,228,2467.220009
275.809376,274,2467.438863
285.984808,242,2467.612551
288.207318,248,2467.791076
274.544273,247,2467.979216
276.075451,243,2468.157188
279.231046,280,2468.379555
253.532222,240,2469.320554
264.076934,236,2469.492041
145.622624,1000,2470.389878
261.51612,269,2470.577702
301.571864,295,2470.789024
243.562301,244,2471.722332
245.479896,248,2471.897006
44.949884,172,2472.021658
272.047741,263,2472.204755
245.675695,241,2472.364069
166.554683,1000,2474.198744
293.970845,284,2474.411318
248.413667,238,2474.575431
273.832678,238,2474.754081
296.797928,226,2474.906864
268.183283,242,2475.07801
262.433522,230,2475.244602
285.231975,247,2475.431085
245.260595,236,2475.596548
280.463519,266,2476.548244
262.198543,274,2476.747646
258.027355,259,2476.943666
304.669742,272,2477.13949
275.660177,264,2477.323458
280.863151,266,2477.532386
265.999248,251,2477.713789
289.772828,239,2477.890556
259.554303,237,2478.817066
182.965428,1000,2479.715034
260.50282,248,2479.894282
272.86815,278,2480.081759
284.567645,277,2480.266936
268.353567,233,2481.20416
256.966034,261,2481.413809
249.151161,257,2481.606159
257.018309,225,2481.758413
232.440677,261,2481.948036
286.17571,286,2482.188438
299.051847,288,2482.39817
233.395776,278,2483.372035
280.404422,219,2483.525629
254.408766,271,2483.726481
253.071959,250,2483.896016
286.941072,374,2484.270698
256.538427,237,2484.442827
272.632187,262,2484.642793
276.415614,259,2484.819795
265.742809,253,2485.760543
260.051135,231,2485.932444
273.968173,279,2486.126745
304.413078,273,2486.337495
251.631186,236,2486.505172
278.431304,332,2486.84252
270.262042,234,2487.001576
82.780843,184,2487.123598
272.221564,232,2488.066888
291.238774,264,2488.259459
254.490096,245,2488.434611
255.977688,238,2488.600453
265.357152,258,2488.787678
261.158696,242,2488.973862
282.193171,263,2489.16339
237.563366,232,2489.327741
273.700916,234,2489.487224
249.274368,265,2490.44633
285.301865,259,2490.620018
280.487208,289,2490.831864
283.662852,275,2491.030985
270.408848,270,2491.22147
292.935886,240,2491.391271
264.194754,268,2491.572348
268.439921,263,2492.549029
295.939227,260,2492.766453
297.608677,222,2492.927023
63.707131,185,2493.052426
257.114018,278,2493.244781
263.556846,272,2493.442986
280.551218,274,2493.62691
234.400318,235,2493.785152
274.884067,260,2493.967335
239.118487,250,2494.92663
261.126786,227,2495.092274
296.780425,245,2495.271258
238.763945,244,2495.438339
269.303997,252,2495.64882
286.337298,297,2495.87353
267.161284,230,2496.034516
282.446993,280,2496.224506
284.255336,252,2497.180545
284.058476,229,2497.341546
274.25951,985,2498.362561
291.365959,239,2498.551991
259.390698,261,2498.728783
276.997509,238,2499.685154
241.702837,236,2499.844868
242.649137,231,2500.004068
263.373189,246,2500.184933
275.227899,255,2500.357677
256.433837,241,2500.520643
260.987095,256,2500.696797
264.115618,249,2500.862528
294.359443,299,2501.869777
278.443104,260,2502.058761
77.324137,205,2502.191124
286.058506,255,2502.362779
260.554191,252,2502.549376
256.73931,237,2502.726817
231.091123,235,2502.890017
273.421043,239,2503.05734
282.928585,318,2504.139377
267.229398,230,2504.307781
282.880824,263,2504.497269
305.36163,241,2504.679817
281.367647,239,2504.865609
296.141243,235,2505.039068
264.370451,232,2505.215255
293.218732,287,2505.443435
162.899692,1000,2506.992187
42.890011,205,2507.134326
239.512956,267,2507.346044
269.315767,233,2507.5078
285.277246,260,2507.712377
245.407022,235,2507.885552
295.41955,235,2508.828668
242.093246,246,2508.995633
294.778793,263,2509.206783
266.732936,237,2509.387503
269.599381,227,2509.560255
285.287604,245,2509.7345
295.709519,231,2509.904764
277.540685,260,2510.083366
259.518238,251,2511.029396
301.392495,296,2511.252131
252.494312,248,2511.43097
259.94277,242,2511.619635
292.467941,267,2511.825108
28.931526,186,2511.949383
253.609464,241,2512.113953
258.001829,229,2512.273865
264.040018,228,2512.438242
247.193651,249,2513.37373
299.249808,281,2513.567014
178.763679,1000,2514.472846
275.50214,266,2514.660892
273.974569,264,2514.855031
241.667054,253,2515.797871
272.229692,231,2515.955775
285.791263,255,2516.156399
238.94823,247,2516.333169
258.854063,253,2516.516861
257.582923,255,2516.703504
273.326861,244,2516.882258
274.907911,220,2517.035541
163.393903,1000,2518.870618
230.051552,257,2519.048524
264.004494,239,2519.223539
270.963298,229,2519.391642
156.686608,1000,2521.088296
255.681476,256,2521.261409
243.677346,231,2521.41939
256.744879,257,2521.595482
305.322885,278,2521.807314
286.07498,241,2521.977875
169.034235,1000,2523.936927
300.631007,265,2524.12745
295.368811,239,2524.299003
284.6565,244,2524.490755
262.291659,255,2524.664626
289.765279,256,2524.840568
270.823856,246,2525.801088
266.099237,238,2525.974519
235.81154,223,2526.127515
281.870308,278,2526.331298
267.142182,237,2526.501714
272.763518,215,2526.65181
285.778947,299,2526.872267
269.282161,291,2527.089847
253.653184,317,2528.105541
270.721128,256,2528.283335
281.432323,257,2528.475184
120.07962,1000,2529.436805
265.737496,266,2529.622949
292.333518,272,2530.578347
278.244169,230,2530.761713
253.931665,251,2530.957497
259.498994,232,2531.117523
292.643794,257,2531.290621
252.243889,246,2531.471535
251.071147,266,2531.663011
262.191186,233,2531.836985
270.887489,227,2532.761854
281.406507,286,2532.970869
253.616513,235,2533.132073
288.377637,249,2533.301412
290.269448,229,2533.463072
308.787061,277,2533.658367
255.338722,252,2533.829238
267.877851,258,2534.004518
270.867821,235,2534.932246
274.987426,226,2535.099037
285.772101,249,2535.281216
293.792212,234,2535.454296
297.382385,259,2535.63887
281.432259,227,2535.811299
249.050509,266,2535.995481
272.133742,275,2536.213745
292.503968,234,2537.158094
281.226395,232,2537.324584
306.248853,280,2537.512594
274.81078,259,2537.692753
250.509439,253,2537.874359
273.427506,241,2538.056916
284.816255,270,2538.244643
259.346921,265,2538.431263
261.089785,263,2539.387092
245.063804,256,2539.574383
274.457258,242,2539.750598
277.373822,264,2539.936523
282.046725,238,2540.096615
295.478262,271,2540.292969
235.022324,234,2540.451689
287.104307,261,2540.634437
51.215783,190,2540.767103
268.59281,235,2541.722569
276.248894,278,2541.918209
284.061126,290,2542.130029
267.834498,251,2542.299942
275.915091,268,2542.484813
117.628506,1000,2544.344095
164.467275,1000,2545.167072
265.910635,247,2545.330567
291.362326,245,2545.509239
267.500707,268,2545.696407
268.996585,276,2546.660667
239.702957,248,2546.840453
269.659202,220,2546.999227
247.310551,244,2547.176767
246.234347,254,2547.365805
271.707909,276,2547.564445
270.072821,237,2547.733276
269.345162,292,2547.951918
281.008622,267,2548.922319
275.83303,267,2549.120385
277.224271,276,2549.322148
267.283607,259,2549.507792
246.070296,248,2549.681515
270.194748,260,2549.86303
300.419301,276,2550.081401
271.169397,220,2550.242293
260.272851,261,2551.217962
295.873594,223,2551.374732
124.606702,1000,2552.389277
276.850573,274,2552.588838
292.256267,263,2552.783027
289.56759,249,2553.772284
273.098955,257,2553.934946
264.057391,290,2554.14385
258.941979,249,2554.32991
257.304366,232,2554.489462
241.033835,245,2554.657924
247.944122,248,2554.821999
264.043659,232,2555.000744
241.469393,246,2555.955846
287.16598,257,2556.136173
263.960427,259,2556.332891
274.334116,271,2556.552165
269.328627,404,2556.919285
260.015592,267,2557.114415
283.638985,268,2557.333375
45.583919,202,2557.469894
262.329358,243,2558.413939
264.486007,269,2558.596464
229.897861,234,2558.763876
295.615013,265,2558.949153
230.392206,245,2559.129017
254.169461,252,2559.312279
159.17747,1000,2561.027626
266.649849,243,2561.211108
273.415629,260,2561.398914
275.361601,242,2561.565748
258.009607,248,2561.729305
262.813362,263,2561.919472
235.612029,236,2562.078589
299.558397,242,2563.032768
299.930373,279,2563.230888
281.932026,249,2563.416148
254.974909,251,2563.591098
257.55346,223,2563.75576
272.178098,239,2563.930036
255.685662,239,2564.091691
249.988564,250,2564.27142
243.510695,240,2565.199277
273.879698,265,2565.38449
227.435391,250,2565.563373
284.077831,248,2565.75623
294.139986,239,2565.925905
295.976362,274,2566.128037
263.873692,233,2566.294012
263.948898,256,2566.479055
246.630146,243,2567.424618
293.718744,272,2567.614039
61.745347,187,2567.743243
247.500517,228,2567.915601
242.157067,240,2568.084221
243.90247,241,2568.249693
249.697617,248,2568.417028
287.810422,293,2568.644661
263.982933,273,2568.847384
288.145278,273,2569.813584
260.42335,256,2570.000191
280.020169,232,2570.1768
311.320189,281,2570.381053
286.367293,231,2570.549264
280.588311,244,2570.727129
250.097333,238,2570.896185
278.38821,270,2571.075554
261.361241,264,2572.042674
250.800697,244,2572.218647
235.674305,244,2572.385673
280.62606,238,2572.567109
242.333041,261,2572.746915
282.432235,243,2572.904887
297.124791,278,2573.098918
285.221369,284,2573.298005
144.001058,1000,2575.110277
297.038113,238,2575.271863
270.233471,249,2575.45732
263.010901,224,2575.611375
253.316395,238,2575.779918
265.896395,246,2576.716429
251.29736,233,2576.874661
267.158804,231,2577.045757
263.710521,245,2577.220562
289.060654,247,2577.401158
297.270231,264,2577.583185
270.28252,242,2577.752095
161.828335,1000,2579.408131
265.527275,258,2579.58971
263.241739,227,2579.746448
240.848799,250,2579.922799
281.273728,251,2580.104863
269.727303,253,2580.27215
275.461744,219,2580.423584
246.163575,237,2581.355663
233.666296,252,2581.538301
169.958395,1000,2582.612466
304.596847,253,2582.79699
276.916431,262,2582.983732
284.043195,230,2583.924628
242.716632,297,2584.183959
268.475614,239,2584.35821
271.292168,248,2584.534267
267.07465,252,2584.709885
271.247452,231,2584.888085
270.829336,275,2585.08147
294.9431,237,2585.249388
273.596017,236,2586.191788
294.704638,241,2586.3807
170.98566,1000,2587.360166
35.533076,194,2587.499218
254.098176,254,2587.684756
149.929241,1000,2589.733901
250.481585,227,2589.88976
286.135084,253,2590.067134
251.866043,245,2590.247736
293.735065,296,2590.453963
241.125877,240,2590.614675
289.894923,254,2591.583408
275.453603,224,2591.745483
267.98649,240,2591.913869
270.08095,321,2592.185759
250.45257,252,2592.357279
271.959937,248,2592.536115
63.607294,215,2592.674839
266.994222,228,2592.838736
226.434328,234,2593.784679
279.827268,243,2593.958899
259.08071,241,2594.131147
298.748719,285,2594.331763
274.617133,220,2594.492698
253.646295,245,2594.662812
290.885155,284,2594.845524
252.859805,243,2595.018187
67.156158,187,2595.149877
278.602989,532,2596.430714
285.680247,279,2596.621766
275.125067,279,2596.829214
115.171288,1000,2599.050077
161.616072,1000,2600.074472
271.098691,227,2600.228766
275.040798,259,2600.406284
269.480697,245,2600.575805
251.105735,254,2600.762847
296.631547,292,2601.734129
304.626277,267,2601.942028
232.871792,243,2602.114446
274.972767,246,2602.309477
247.167337,231,2602.472322
292.894946,254,2602.660892
261.474289,241,2602.833535
37.040344,183,2602.96593
246.048177,227,2603.915817
271.116504,241,2604.088538
226.170672,251,2604.261665
279.016072,245,2604.444583
266.097572,492,2604.95479
264.819022,282,2605.157717
279.67351,250,2605.339441
283.37887,253,2606.283343
256.136069,253,2606.454448
299.025615,272,2606.654403
279.787003,242,2606.845015
26.579153,192,2606.976773
283.067834,236,2607.1476
239.272597,240,2607.317166
304.472415,247,2607.49869
262.086571,254,2607.678496
244.776004,253,2608.636732
244.21437,266,2608.829256
256.046791,266,2609.02824
53.111672,194,2609.156844
273.722756,261,2609.33279
273.148226,266,2609.504774
267.547653,246,2609.678796
266.932386,250,2609.857592
285.460495,257,2610.803652
68.705178,191,2610.929975
74.802172,210,2611.067399
292.62522,298,2611.282997
36.003692,183,2611.405469
234.387471,253,2611.590731
293.753212,285,2611.791049
271.130807,288,2612.002761
279.846244,293,2612.992845
281.202195,261,2613.168535
268.104498,220,2613.318703
270.77488,258,2613.49593
265.011376,272,2613.697539
168.977099,1000,2615.44963
274.609095,252,2615.619442
280.559499,227,2615.785956
270.691614,249,2615.97264
237.065374,256,2616.158294
258.470787,271,2616.347957
274.199298,254,2616.530571
300.691064,260,2616.724896
300.178452,264,2617.66754
286.706845,243,2617.844184
273.934664,312,2618.093428
68.300174,200,2618.224446
175.296391,1000,2619.166958
272.887085,245,2620.114473
253.723973,255,2620.288962
61.980276,187,2620.41306
158.315732,1000,2621.331363
273.636089,257,2621.512765
242.019618,238,2621.670524
241.520691,245,2622.628707
247.574695,239,2622.798476
270.773221,251,2622.972724
273.918679,225,2623.126759
267.658335,219,2623.274084
233.147189,235,2623.436663
291.394457,290,2623.656502
283.124899,281,2623.859098
234.419145,497,2625.053922
288.803605,241,2625.2278
273.233971,268,2625.411741
299.804549,268,2625.603626
70.988855,221,2625.75637
281.195366,266,2625.960114
